,NAME,SEAT_CAP,long,lat
1582,Costco Service Deli #8,Seating 0-12,-122.18271744580932,47.683614399999996
1583,Costco Wholesale,Grocery,-122.3297706,47.5651231
1584,Costco Wholesale  #01 - Bakery,Bakery,-122.3297706,47.5651231
1585,Costco Wholesale  #1 - Meat Shop,Meat/Sea Food,-122.3297706,47.5651231
1586,Costco Wholesale #006 Grocery,Grocery,-122.2480934,47.4453922
1587,Costco Wholesale #01 - Deli,Seating 0-12,-122.3297706,47.5651231
1588,Costco Wholesale #06 Bakery,Bakery,-122.2480934,47.4453922
1589,Costco Wholesale #1; Pizza,Seating 13-50,-122.3297706,47.5651231
1590,Costco Wholesale #106,Grocery,-122.3402716,47.7777616
1591,Costco Wholesale #8,Seating 13-50,-122.18271744580932,47.683614399999996
1592,Costco Wholesale #8 - Bakery,Bakery,-122.18271744580932,47.683614399999996
1593,Costco Wholesale #99,Seating 151-250,-122.05170340954376,47.5492511
1594,Costco Wholesale Corp #8,Meat/Sea Food,-122.18271744580932,47.683614399999996
1595,Costco Wholesale Grocery #061,Grocery,-122.31299037470345,47.28650805
1596,Coterie Room,Seating 51-150,-122.3443025,47.6130469
1597,Cottage,Seating 51-150,-122.342404,47.6496447
1598,Cottage Grove Mart,Seating 0-12,-122.36328224964765,47.552274249999996
1599,Cottage Lake Elementary School,School Kitchen,-122.07868935515873,47.74481245
1600,Cougar Mountain Academy,Non-Profit Institution,-122.0818609,47.552801
1601,Cougar Ridge Elementary School,School Kitchen,-122.1177361,47.5450625
1602,Country Burger & Teriyaki,Seating 13-50,-122.2559717007343,47.38154165
1603,Country Corner Grocery,Grocery,-122.03771798218028,47.2103745
1604,Country Deli Grocery,Grocery,-122.3471040004199,47.5321137
1605,Country Inn & Suites,Seating 151-250,-122.18586571542252,47.767733899999996
1606,Country Pride Restaurant,Seating 51-150,-121.7659032,47.4850381
1607,Country Side Cafe,Seating 51-150,[0.0],[0.0]
1608,Countryside Donut House,Bakery,-122.206202,47.7602128
1609,Courtside Bistro,Seating 151-250,-122.14579486775135,47.65113875
1610,Courtyard By Marriott,Seating 51-150,[0.0],[0.0]
1611,Courtyard By Marriott- Grocery,Grocery,-122.338488,47.6184325
1612,Courtyard By Marriott - Grocery,Grocery,-122.29055869456585,47.65943985
1613,Courtyard By Marriott - Starbucks,Seating 13-50,-122.2033982,47.6174878
1614,Courtyard By Marriott Kirkland,Seating 51-150,-122.19085242777018,47.710753749999995
1615,Courtyard By Marriott/Bellevue Dwtn,Seating 151-250,-122.19335479890239,47.6178211
1616,Couth Buzzard Books-Espresso Buono Cafe,Seating 0-12,-122.3550934,47.6895162
1617,Couzins Cafe,Seating 13-50,-122.1669694,47.6791282
1618,Covenant Shores,Non-Profit Institution,-122.2151771,47.5812284
1619,Covington  Teriyaki,Seating 13-50,[0.0],[0.0]
1620,Covington Cellars,Seating 13-50,-122.1495844,47.7573212
1621,Covington Elementary,School Kitchen,[0.0],[0.0]
1622,Covington Pitstop Express,Seating 0-12,-122.11896033934008,47.357880949999995
1623,Cow Chip Cookies- Pioneer Square,Seating 0-12,-122.3341977,47.5912484
1624,Cow Chip Cookies @ Kent Station,Seating 0-12,[0.0],[0.0]
1625,Cowen Park Grocery,Seating 13-50,[0.0],[0.0]
1626,Cowgirls Espresso,Seating 0-12,-71.8304282,42.2211011
1627,Cowgirls Espresso @ Silver Dollar Casino,Mobile Food Service,-122.26141276634294,47.4775426
1628,Cr Grocery,Grocery,-122.1220271,47.616973
1629,Crabpot Restaurant; The,Seating > 250,-122.1798444,47.6201255
1630,Crawfish House,Seating 13-50,-122.3550629,47.5345059
1631,Crawfish King,Seating 51-150,-122.3227265,47.5964613
1632,Crazy Cherry,Seating 0-12,-122.320847,47.6186726
1633,Crazy Coffee Cabin,Limited Food Services,-122.203124,47.3890168
1634,Crazy Pho Cajun,Seating 51-150,-122.3031668,47.3139204
1635,Crazy Taco @ 166 N 35Th Street,Mobile Food Service,-122.3124224,47.6238096
1636,Creative Cafes/Simons,Grocery,-122.1570108,47.5762032
1637,Creative Coffee@Marymoor Dog Park,Mobile Food Service,-122.1281254,47.6687101
1638,Creative Concepts,Mobile Food Service,-122.35077847477159,47.61934015
1639,Creekside Elementary School,School Kitchen,-122.0634703,47.594393
1640,Creekside; The,Seating 51-150,-122.1526463,47.7503191
1641,Crema Creperie @ Route 425-417-8564,Mobile Food Service,-122.3450671,47.7040774
1642,Crepe Cafe & Wine Bar; The,Seating 13-50,-122.3042993,47.675906
1643,Crepe Cravers,Seating 13-50,-122.3133016,47.6615613
1644,Crepe Crazy,Seating 0-12,-122.3223229,47.610349
1645,Crepe De France,Seating 13-50,[0.0],[0.0]
1646,Creperie De Paris,Seating 0-12,-122.1200369,47.6697989
1647,Crest Theatre,Seating 0-12,-122.3235358,47.7344405
1648,Crestwood Elem. School,School Kitchen,[0.0],[0.0]
1649,Crimson Cane Cakes,Catering Operation,-122.2212051,47.4433284
1650,Criscafe,Non-Profit Institution,-122.3528448,47.7668464
1651,Crisp Creperie @ Route 360-320-6266,Mobile Food Service,-122.3759783,47.6487318
1652,Cristwood,Non-Profit Institution,-122.3528448,47.7668464
1653,Crocodile/ Via Tribunali,Seating 151-250,-122.34428048264263,47.61358905
1654,Crooked Spoon,Seating 51-150,[0.0],[0.0]
1655,Cross Roads Mini Mart,Grocery,-122.1323495,47.6300347
1656,Crossley'S Country Brew,Limited Food Services,-121.98871966129033,47.217169
1657,Crossroads Cafe,Seating 0-12,-122.130154,47.6209366
1658,Crossroads Community Center,Non-Profit Institution,-122.1215643,47.6185452
1659,Crossroads Theatre #404,Seating 0-12,-122.1323682,47.6133384
1660,Crosswalk,Seating 13-50,-122.3550944,47.6916037
1661,Crow,Seating 51-150,-122.3477368,47.6270447
1662,Crown Hill Grocery Outlet,Grocery,-122.37592001824898,47.69289305
1663,Crown Hill Pub,Seating 13-50,-122.3771138,47.6909917
1664,Crown Market,Seating 0-12,-122.3449141,47.6985701
1665,Crown Rumbar Rain City,Seating 0-12,-80.8572249,39.0957056
1666,Crowne Plaza Hotel,Seating > 250,-122.33212146181444,47.6080972
1667,Crumble & Flake,Bakery,-122.3263788,47.6178484
1668,Crumpet Shop; The,Seating 0-12,-122.3403898,47.6089676
1669,Crush,Seating 13-50,-122.30186728896615,47.61936385
1670,Cst Sam'S Kitchen,Seating 13-50,-122.22708967600798,47.3383492
1671,Cuatro Caminos Restaurant,Seating 51-150,-122.308022828909,47.3582805
1672,Cuautla Grocery & Video,Grocery,-122.3375508,47.4666002
1673,Cuff; The,Seating 51-150,-122.3159367398168,47.6151116
1674,Culinary Arts/Nikki Schiebel,Non-Profit Institution,-122.2205601933174,47.760475
1675,Cumberland Grocery,Seating 0-12,-121.92686190267176,47.2831435
1676,Cupcake Royale,Seating 13-50,-122.3405426,47.610122
1677,Cupcake Royale/Verite Coffee,Seating 13-50,-122.3569618,47.63596
1678,Curb Jumper Street Eats,Mobile Food Service,-122.33816797160011,47.7216498
1679,Curbside @ 3 W Nickerson,Mobile Food Service,-122.3293495,47.5751981
1680,Cure,Seating 13-50,[0.0],[0.0]
1681,Curri Box,Seating 13-50,-122.1863028,47.4772134
1682,Curry Now @ 9706 4Th Ave Ne; Seattle 98115,Mobile Food Service,-122.362655425,47.551682
1683,Curry Point 2 Go,Seating 0-12,-122.1464685,47.6278515
1684,Curry Point At Abricos,Seating 0-12,-122.1375199,47.6455846
1685,Custom Smoothie & Sports Nutrition,Seating 0-12,-122.3338511,47.6034446
1686,Custom Smoothie And Sports,Seating 0-12,-122.35186781450236,47.650065850000004
1687,Custom Smoothies,Seating 13-50,-122.3382342,47.6226639
1688,Cutter'S Crab  House,Seating > 250,-122.344298,47.6106306
1689,Cutters Point Coffee,Seating 13-50,[0.0],[0.0]
1690,Cutting Board,Seating 13-50,-122.32113212363618,47.5531644
1691,Cyber-Dogs,Seating 0-12,-122.3309519,47.6123727
1692,Cyber Cafe,Seating 0-12,[0.0],[0.0]
1693,Cyclops,Seating 51-150,-122.3487351,47.614483
1694,Cynthia'S Polynesian Market,Seating 0-12,[0.0],[0.0]
1695,D'Ambrosio Gelato,Seating 0-12,-122.3843529,47.6672047
1696,D'Lara Mediterranean Grill,Seating 0-12,[0.0],[0.0]
1697,D'Unik Gift Shoppe,Seating 0-12,-122.3130293,47.7454763
1698,D.K. Market,Grocery,-122.22242642744692,47.4729939
1699,Dae Young Palace,Seating 13-50,-122.31438700964137,47.307100399999996
1700,Dahlak Eritrean Cuisine,Seating 51-150,-122.30593126766996,47.587607399999996
1701,Dahlia Lounge,Seating 151-250,-122.3450697,47.6160285
1702,Dahlia Retail  Bakery,Bakery,-122.3450697,47.6160285
1703,Daily Dozen Doughnut Co,Seating 0-12,-122.3402705,47.6085956
1704,Daily Grill,Seating 151-250,-122.3334588,47.6113383
1705,Daimonji Japanese,Seating 13-50,-122.3218342,47.547918
1706,Dairy Queen,Seating 13-50,[0.0],[0.0]
1707,Davita Cafe,Seating 51-150,-122.29482617320099,47.31177965
1708,Dawgpound,Seating 0-12,-122.3134976,47.6667365
1709,Day And Night Grocery,Seating 0-12,-122.1852607,47.287872199999995
1710,Day Break Cafe,Seating 13-50,[0.0],[0.0]
1711,Dayosense Catering,Catering Operation,-122.3025212,47.6081687
1712,Days Inn Auburn / Restaurant,Seating 0-12,-122.22546258005536,47.3218862
1713,Days Inn South Seattle,Seating 13-50,-122.26913380254038,47.4857229
1714,Days Inn/ Bellevue,Seating 0-12,-122.1321542,47.6061585
1715,Dean Straleys James St Bp,Seating 0-12,-122.3242029,47.6061457
1716,Dearborn Park Elementary,School Kitchen,-122.29605484893456,47.5522762
1717,Deborah'S Homemade Pies,Bakery,-122.3423903,47.7325215
1718,Decatur Hs - Student Store,Non-Profit Institution,-122.36879594039382,47.31688
1719,Deez Dogz,Mobile Food Service,-122.3446906,47.6845936
1720,Deez Dogz Cart # 1 @ 7617 Aurora Ave N,Mobile Food Service,-122.3446906,47.6845936
1721,Del Taco,Seating 51-150,-122.31287292514676,47.2917621
1722,Delancey Pizzeria,Seating 13-50,-122.3748134,47.6794479
1723,Deli Cut Subs,Seating 13-50,[0.0],[0.0]
1724,Deli Espresso,Seating 0-12,-122.3587045,47.6183281
1725,Deli No More,Seating 0-12,-122.3328088,47.6078772
1726,Deli Smith,Seating 13-50,-122.3234971,47.2998926
1727,Deli; The,Seating 51-150,-122.3279284,47.8049032
1728,Delicately Sweet,Bakery,-122.2797136,47.7543645
1729,Delicatus A Seattle Delicatessen,Seating 13-50,-122.3343745,47.6015299
1730,Delicious Authorithai (Kc250) @ 1721 1St Ave S,Mobile Food Service,-122.3293495,47.5751981
1731,Delille Cellars @ Sotherby'S,Seating 0-12,-122.2068027,47.6759528
1732,Delite Bakery,Seating 0-12,-122.3134083,47.5686116
1733,Delridge Arco Am/Pm,Seating 0-12,-122.36162872361398,47.5371169
1734,Delridge Bakery,Seating 0-12,-122.3567134,47.5183644
1735,Delridge Deli Mart,Seating 0-12,-122.3637663,47.5685935
1736,Delridge Food Mart,Grocery,-122.36328594794773,47.55386635
1737,Delta Gamma,Seating 51-150,-122.30588095042401,47.661545849999996
1738,Delta Tau Delta,Seating 13-50,-122.3068879,47.6619738
1739,Delta Zeta,Seating 51-150,-122.30870250719803,47.662331050000006
1740,Deluxe Tavern & Restaurant #1,Seating 51-150,-122.320847,47.6186726
1741,Denny'S #7546,Seating 51-150,-122.31288737452692,47.2901158
1742,Denny'S #8665,Seating 51-150,-122.32869917073418,47.57797855
1743,Denny'S Inc #7860,Seating 51-150,-122.33424362913237,47.469857000000005
1744,Denny'S Inc #7864,Seating 151-250,-122.1430588,47.6101047
1745,Denny'S Inc #7865,Seating 51-150,[0.0],[0.0]
1746,Denny'S Inc #7871,Seating 151-250,0.7354444499865738,51.3395012
1747,Denny'S Inc. #7876,Seating 151-250,-122.22627740518058,47.30235385
1748,Denny'S Restaurant,Seating 51-150,[0.0],[0.0]
1749,Denny'S; Inc. #7866,Seating 151-250,-122.3055017,47.3155137
1750,Denny'S; Inc. #7874,Seating 51-150,[0.0],[0.0]
1751,Denny Mountain Lodge,Seating 51-150,-121.86949043591915,47.54057635
1752,Denny Way Shell,Seating 0-12,-122.34406419999999,47.618911100000005
1753,Deru Catering Aka Block 170,Seating 0-12,-122.1943442,47.6819779
1754,Des Moines Activity Center,Non-Profit Institution,-122.3058724,47.4069935
1755,Des Moines Dog House,Seating 0-12,-122.32424295,47.4017105
1756,Des Moines Elementary School,School Kitchen,-122.3201243,47.3724799
1757,Design Perfect Inc.,Catering Operation,-122.1694139,47.6240237
1758,Desimone'S 76,Seating 0-12,-122.2896767,47.463796
1759,Diablo Food Truckz; Llc,Mobile Food Service,-122.3258497,47.599351
1760,Diamond Lil'S,Seating 51-150,-122.21705847342565,47.47884755
1761,Diamond Mart,Seating 0-12,-122.002911,47.3084341
1762,Diane'S Market Kitchen; Llc,Seating 0-12,-122.3418293,47.6100208
1763,Dianne'S Delights Llc,Bakery,-122.3739871,47.6304068
1764,Dick'S Drive In,Seating 0-12,-122.327812953505,47.66106165
1765,Dick Scobee Elementary,School Kitchen,-122.21625233551075,47.3209986
1766,Dickey'S Barbecue Pit,Seating 13-50,[0.0],[0.0]
1767,Dickeys Bbq Pit,Seating 51-150,-122.2530222,47.3808214
1768,Dicks Drive In,Seating 0-12,-122.29693470169329,47.7182099
1769,Diedrich Espresso,Limited Food Services,-122.1770226,47.7035763
1770,Diesel,Seating 13-50,-122.3144514,47.6133629
1771,Diggity Dog 2,Seating 13-50,-122.3555082,47.6896828
1772,Diggity Dog Hot Dog & Sausage Co,Seating 13-50,-122.3338444,47.6685683
1773,Digipen Cafeteria,Seating 51-150,-122.15066104245184,47.688941850000006
1774,Dilenttante Mocha Cafe,Seating 0-12,-122.23536639589963,47.38520025
1775,Dilettante Chocolates,Seating 0-12,-122.3351213,47.6158077
1776,Dilettante Mocha Cafe,Seating 0-12,[0.0],[0.0]
1777,Dilettante Mocha Cafe @ 1601 5Th Ave Ste 100,Mobile Food Service,[0.0],[0.0]
1778,Diller Room,Seating 13-50,-122.3378903,47.6068071
1779,Dim Sum King,Seating 13-50,-122.3255837,47.599033
1780,Dimitriou'S Jazz Alley,Seating > 250,-122.339691,47.6148163
1781,Dimmitt Middle School,School Kitchen,-122.23156168432774,47.492325199999996
1782,Dimples,Grocery,-122.33214253371987,47.6097245
1783,Dimples Gift & Sundries,Grocery,[0.0],[0.0]
1784,Dimples Gifts & Sundries,Grocery,-122.33071812801815,47.60454285
1785,Din Tai Fung,Seating 151-250,-76.99691028917354,38.6674915
1786,Din Tai Fung Restaurant,Seating > 250,-122.299554,47.6615873
1787,Dinners Ready,Seating 0-12,-122.1851967,47.7087344
1788,Dino'S Grill,Seating 13-50,[0.0],[0.0]
1789,Dino'S Gyros,Seating 0-12,-122.3360179,47.4718742
1790,Dino'S Pub,Seating 51-150,-122.19416992845413,47.5327256
1791,Discount Fuel,Grocery,-122.24682640712928,47.387072
1792,Discount Village,Seating 0-12,-122.31520859998474,47.5269655
1793,Discovery Elementary School,School Kitchen,-122.0355556,47.5845809
1794,Discovery Espresso And Juice,Seating 0-12,-122.3979418,47.6598834
1795,Dish Cafe,Seating 13-50,-122.3252848,47.6757995
1796,Dish D'Lish,Seating 51-150,[0.0],[0.0]
1797,Dish D'Lish 2,Seating 13-50,-122.3010951,47.443612
1798,Dish; The,Seating 13-50,-122.3657621,47.6603209
1799,Diva  Ii; Llc,Seating 13-50,-122.32469504417287,47.6049735
1800,Diva Espresso,Seating 13-50,-122.35509637031218,47.6868051
1801,Diva Espresso West,Seating 0-12,-122.3782481,47.5634117
1802,Diva Ii - Llc,Seating 13-50,-122.3419463,47.6627178
1803,Diva Ii Llc,Seating 13-50,-122.3560941,47.7337051
1804,Diva Ii; Llc,Seating 13-50,-122.3286689,47.6027991
1805,Divan Fine Turkish Cuisine,Seating 13-50,-122.3369848,47.6614949
1806,Dixie'S Bbq,Seating 13-50,-122.18658522689643,47.633783199999996
1807,Djan'S Dining,Seating 13-50,-122.3254124,47.6614956
1808,Djung On Wheels @ A & J Commissary,Mobile Food Service,-122.3293495,47.5751981
1809,Dm Cafe & Deli Llc,Seating 0-12,-122.3447846,47.6207073
1810,Dock; The,Seating 51-150,-122.34379028754807,47.64888835
1811,Dog & Pony Ale House & Grill; The,Seating 13-50,-122.2025797,47.4881861
1812,Dog In The Park,Seating 0-12,-122.3367461,47.611022
1813,Dog Mountain'S Farm To Table,Seating 13-50,-121.9135167,47.6496172
1814,Dog On The Ave @ 4130 University Way Ne,Mobile Food Service,-122.31291588182182,47.65779565
1815,Dogfather Catering  #3 @ Route 650-269-7686,Mobile Food Service,-122.1113252,47.703826
1816,Dogfather Catering #1 @ Route 650-269-7686,Mobile Food Service,-122.1113252,47.703826
1817,Dogfather Catering #2 @ Route 650-269-7686,Mobile Food Service,-122.1113252,47.703826
1818,Dolce Vita Espresso,Seating 0-12,-122.252311,47.7602984
1819,Dolcetta Artisan Sweets,Catering Operation,[0.0],[0.0]
1820,Dollar Latino,Grocery,-122.2272357,47.3073176
1821,Dollar Tree # 5276,Grocery,-122.1491543,47.7558341
1822,Dollar Tree #4208,Grocery,[0.0],[0.0]
1823,Dollar Tree #4423,Grocery,[0.0],[0.0]
1824,Dollar Tree #4494,Grocery,-122.3539978,47.5210333
1825,Dollar Tree #4600,Grocery,-122.2010351,47.4842831
1826,Dollar Tree #4876,Grocery,-122.3442491,47.6860452
1827,Dollar Tree Store #2487,Grocery,-122.31222066317113,47.3237079
1828,Dollar Tree Store #2563,Grocery,[0.0],[0.0]
1829,Dollar Tree Store #2921,Grocery,-122.1993297,47.372346
1830,Dollar Tree Store #3063,Grocery,-122.29479313872794,47.39150755
1831,Dollar Tree Store #3197,Grocery,-122.2238357,47.3190759
1832,Dollar Tree; #3894,Grocery,-122.33886895,47.46778585
1833,Domani Pizzeria & Restaurant,Seating 51-150,-122.3572204,47.6327965
1834,Dominic'S,Grocery,[0.0],[0.0]
1835,Domino'S Pizza,Seating 0-12,-122.2093015,47.7646484
1836,Domino'S Pizza #7063,Seating 0-12,-122.3457874,47.6259005
1837,Domino'S Pizza #7086,Seating 0-12,[0.0],[0.0]
1838,Domino'S Pizza #7108,Seating 0-12,-122.3634059,47.2998029
1839,Domino'S Pizza #7113,Seating 0-12,-122.2242281,47.3019092
1840,Domino'S Pizza #7126,Seating 0-12,[0.0],[0.0]
1841,Domino'S Pizza #7129,Seating 0-12,[0.0],[0.0]
1842,Domino'S Pizza #7135,Seating 0-12,-122.3349917,47.5378864
1843,Domino'S Pizza #7137,Seating 0-12,[0.0],[0.0]
1844,Domino'S Pizza #7139,Seating 0-12,[0.0],[0.0]
1845,Domino'S Pizza #7142,Seating 0-12,-122.3866653,47.5436427
1846,Domino'S Pizza #7145,Seating 0-12,-122.287653,47.5630551
1847,Domino'S Pizza #7149,Seating 0-12,-122.3130293,47.7454763
1848,Domino'S Pizza #7157,Seating 0-12,-122.1995664,47.620807
1849,Domino'S Pizza;  #7148,Seating 13-50,-122.3771747,47.6901302
1850,Dominos Pizza,Seating 0-12,[0.0],[0.0]
1851,Dominos Pizza #7147,Seating 0-12,-122.3550719,47.7199294
1852,Don & Joe'S Meats,Meat/Sea Food,-122.3407779,47.6084817
1853,Don Lucho'S @ 2407 Nw 80Th Street,Mobile Food Service,-122.3869651,47.6684979
1854,Dona Queen Donut & Deli,Seating 13-50,-122.3297037,47.5806293
1855,Dong Hkanh Restaurant,Seating 51-150,-122.3550629,47.5345059
1856,Dong Sing Market,Meat/Sea Food,-122.3253602,47.5989611
1857,Donut & Muffin Factory Inc,Seating 13-50,-122.22661398953244,47.310868600000006
1858,Donut Star,Seating 13-50,-122.22219457609918,47.30025365
1859,Doofer'S Bar & Grill,Seating 51-150,-122.1204011,47.4889136
1860,Double Header,Seating 13-50,[0.0],[0.0]
1861,Double T,Limited Food Services,-121.991717,47.2048547
1862,Double Tree - Espresso Bar,Seating 13-50,-122.3279284,47.8049032
1863,Double Wired Espresso,Seating 0-12,-122.1987458,47.4456782
1864,Doubletree Hotel - Maxi'S,Seating > 250,-122.3279284,47.8049032
1865,Doubletree Seattle-Coffee Garden,Seating 151-250,-122.3279284,47.8049032
1866,Doubletree Seattle - Seaports,Seating > 250,-122.3279284,47.8049032
1867,Dough Zone,Seating 51-150,-122.1279569,47.6175454
1868,Dow Baseball Club,Seating 0-12,-122.10605000288777,47.6924585
1869,Downtown Romio'S Pizza & Pasta,Seating 13-50,-122.332284,47.6155055
1870,Downtown Spirits,Seating 0-12,-122.3415247678039,47.6177883
1871,Dragon'S Kettle Korn  @ 901 Occidental S,Mobile Food Service,-122.3334441,47.5934567
1872,Dragon Gate Restaurant,Seating 51-150,[0.0],[0.0]
1873,Dragon Pearl,Seating 51-150,-122.3333858,47.46576885
1874,Dream Espresso,Seating 0-12,[0.0],[0.0]
1875,Dream Girls,Seating 0-12,-122.3338874,47.5892872
1876,Dreamgirls At Rick'S,Seating 51-150,-122.2995459,47.7112992
1877,Drexel Deli & Grocery,Seating 0-12,-122.331457,47.6025458
1878,Drift On Inn,Seating 151-250,-122.3452038,47.734507
1879,Drifting Donut (Kc247) @ 206-999-3608,Mobile Food Service,-122.362655425,47.551682
1880,Drip City Coffee Company Llc,Seating 13-50,-122.3533853,47.6172467
1881,Drive Thru Boba,Seating 0-12,-122.2010503,47.6136449
1882,Druids Glen Golf Clubhouse,Seating > 250,[0.0],[0.0]
1883,Dub Pub,Seating 51-150,-122.1748205,47.7033185
1884,Dubsea Coffee,Seating 13-50,-122.3453915,47.5191498
1885,Duchess Tavern; The,Seating 51-150,-122.2960883,47.6684047
1886,Duck Island Ale House,Seating 13-50,-122.344707,47.6823063
1887,Duk Li Dim Sum,Seating 13-50,-122.324324,47.5976282
1888,Duke'S Alki Chowder House,Seating 151-250,-122.405959,47.5807773
1889,Duke'S Greenlake Chowder House,Seating 51-150,-122.34388239952041,47.671350450000006
1890,Duke'S Lake Union Chowder House,Seating 151-250,-122.3332714,47.6277316
1891,Dukem Market; Llc,Meat/Sea Food,-122.3372645,47.4666018
1892,Dulces Bistro & Wine,Seating 51-150,-122.3076123,47.6168326
1893,Dumas Bay Centre,Catering Operation,-122.3747293710704,47.328415899999996
1894,Duos Co.; Llc,Seating 51-150,-122.3710297,47.5697582
1895,Durdur Cafe,Seating 13-50,-122.3031719,47.6081791
1896,Durn Good Grocery,Grocery,-122.3360908,47.6557553
1897,Duvall Coffeehouse,Seating 13-50,-121.9858582,47.7424749
1898,Duvall Family Grocer,Grocery,[0.0],[0.0]
1899,Duvall Family Grocer Inc,Meat/Sea Food,[0.0],[0.0]
1900,Duvall Grill,Seating 51-150,-121.9858582,47.7424749
1901,Duvall Market,Grocery,-121.9858582,47.7424749
1902,E J Burger,Seating 13-50,-122.3129247,47.6616455
1903,E Smith Mercantile,Seating 0-12,-122.3339778,47.6005092
1904,E Z Mart,Grocery,-122.32537400356563,47.40801785
1905,Eagles #3054 Kitchen,Seating 51-150,-122.0365275,47.5302601
1906,Eagles Foe;#3144,Seating 51-150,-122.4604917,47.4328471
1907,Earl'S On The Ave,Seating 51-150,-122.31348994398931,47.660817
1908,Earl'S Restaurant,Seating > 250,-76.99691028917354,38.6674915
1909,East African Grocery & Deli Llc,Seating 0-12,[0.0],[0.0]
1910,East African Imports,Seating 13-50,[0.0],[0.0]
1911,East Hill Dairy Queen,Seating 51-150,-122.20186173415809,47.37600995
1912,East Hill Elementary Scho,School Kitchen,-122.20805526898911,47.38603115
1913,East Lake Specialty Deli,Seating 0-12,-122.32538080368789,47.6334077
1914,East Main Gas Mart,Grocery,-122.2129293,47.3077221
1915,East Main Shortstop,Seating 0-12,-122.2221717,47.3073581
1916,East Monkey Tap Room,Seating 51-150,-122.3136984,47.756796
1917,East Union Food; Llc,Seating 0-12,-122.30319449999999,47.6133052
1918,East West Bookshop,Seating 0-12,-122.3171792,47.6759993
1919,East Yesler Grocery,Grocery,-122.3209333,47.6016992
1920,Eastern'S Pharmacy,Seating 0-12,[0.0],[0.0]
1921,Eastern Pearl,Seating 51-150,-122.1228658,47.673494
1922,Eastgate Elementary School,School Kitchen,-122.1354069,47.5655549
1923,Eastlake Bar & Grill,Seating 51-150,-122.3240482016285,47.64858485
1924,Eastlake High School,School Kitchen,-122.0355605,47.6159702
1925,Eastlake Hs - Student Store,Non-Profit Institution,-122.0355605,47.6159702
1926,Eastlake Market,Seating 0-12,-122.325518,47.6396272
1927,Eastlake Teriyaki,Seating 13-50,-122.3255125,47.6393506
1928,Eastridge Church,Non-Profit Institution,-122.0258383,47.5489601
1929,Eastridge Elementary School,School Kitchen,-122.04300719778227,47.7437696
1930,Eastside Catholic Deca,Non-Profit Institution,-122.0354353,47.6148979
1931,Eastside Catholic Gym,Non-Profit Institution,-122.0354353,47.6148979
1932,Eastside Catholic School Cafeteria,Non-Profit Institution,-122.0354353,47.6148979
1933,Eastside Christian School,Non-Profit Institution,-122.140333,47.5908581
1934,Eastside Harley-Davidson,Seating 0-12,-122.14776697423291,47.629474849999994
1935,Eastside Preparatory School,Non-Profit Institution,-122.202018,47.6461582
1936,Eastside Subs,Seating 13-50,[0.0],[0.0]
1937,Easy Joe'S,Seating 51-150,-122.3342483,47.6027659
1938,Easy Shoppe,Seating 0-12,-122.3129621,47.6554503
1939,Easy Stop,Seating 0-12,-121.715717371538,47.468890099999996
1940,Easy Street Cafe/ Records,Seating 13-50,-122.3870841,47.5614664
1941,Eat Local,Seating 0-12,[0.0],[0.0]
1942,Eathai Cafe,Seating 13-50,-122.3560722,47.7339586
1943,Eats Market Cafe,Seating 13-50,[0.0],[0.0]
1944,Ebru,Seating 0-12,-122.130154,47.6209366
1945,Echo Lake Elementary School,School Kitchen,-122.337161,47.7402852
1946,Econolodge,Seating 13-50,[0.0],[0.0]
1947,Ecs Aurora,Seating 0-12,-122.3450908,47.7010524
1948,Edgar Batiste Seattle Sausage,Mobile Food Service,[0.0],[0.0]
1949,Edgebrook Snack Shack,Grocery,-122.1583292,47.5712127
1950,Edible Arrangements,Seating 0-12,-122.200669,47.6136515
1951,Edible Arrangements,Seating 0-12,-122.340008,47.6120712
1952,Edible Arrangements #225,Seating 0-12,-122.2110446,47.707029
1953,Edokko Japanese Restaurant,Seating 13-50,-122.2201323,47.43911075
1954,Educare Early Learning Center,School Kitchen,-122.3825381,47.5137639
1955,Eet Bar,Seating 51-150,-122.3786897,47.6695934
1956,Efeste,Seating 13-50,-122.1477621,47.7631665
1957,Egg & Us Of Issaquah,Seating 51-150,[0.0],[0.0]
1958,Egg Ceteras Blue Star Cafe & Pub,Seating 151-250,-122.34186630492022,47.66182255
1959,Eggs And Plants Llc,Seating 13-50,-122.342911,47.6157487
1960,Einstein Bro'S Bagels;  #3588,Seating 13-50,[0.0],[0.0]
1961,Einstein Bros Bagels,Seating 13-50,-122.356615,47.6312384
1962,Einstein Bros Bagels #2161,Seating 13-50,[0.0],[0.0]
1963,Einstein Bros Bagels #2175,Seating 13-50,-122.20644571741636,47.665724
1964,Einstein Bros Bagels #3410,Seating 13-50,[0.0],[0.0]
1965,Einstein Bros Bagels #3477,Seating 13-50,-122.33009864948392,47.6038904
1966,El 42 Cantina,Seating 51-150,-122.0364045,47.5305818
1967,El Asador,Mobile Food Service,-122.29406472017426,47.57348525
1968,El Borracho,Seating 13-50,-122.340694,47.6093089
1969,El Burrito Mojado @ 12312 116Th Ave Ne Kirkland,Mobile Food Service,[0.0],[0.0]
1970,El Cabrito (Kc270) @ 21104 Pacific Hwy S Seatac,Mobile Food Service,-122.3379314,47.6058092
1971,El Camino,Seating 51-150,-121.9902133,47.2039003
